"Run","Run ID","metric","step","timestamp","value"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","15480","1765816630269","1.804687261581421"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","15583","1765816807918","1.8023314476013184"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","15686","1765816985849","1.7916615009307861"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","15789","1765817165793","1.8017113208770752"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","15892","1765817343674","1.7971432209014893"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","15996","1765817523218","1.8038750886917114"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","16099","1765817700919","1.7967097759246826"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","16202","1765817878693","1.8045969009399414"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","16305","1765818056453","1.7967482805252075"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","16408","1765818233962","1.7686740159988403"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","16512","1765818413597","1.7765032052993774"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","16615","1765818591814","1.7609598636627197"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","16718","1765818769501","1.7831861972808838"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","16821","1765818947282","1.755540370941162"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","16924","1765819159988","1.749119520187378"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","17028","1765819339594","1.7850703001022339"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","17131","1765819517570","1.7855303287506104"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","17234","1765819695365","1.756455898284912"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","17337","1765819873141","1.748957633972168"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","17440","1765820051482","1.7274690866470337"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","17544","1765820230976","1.7338385581970215"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","17647","1765820408781","1.7309300899505615"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","17750","1765820586490","1.7542150020599365"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","17853","1765820764292","1.7528120279312134"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","17956","1765820942808","1.71405029296875"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","18060","1765821122961","1.7135075330734253"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","18163","1765821301188","1.7150824069976807"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","18266","1765821513744","1.7313666343688965"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","18369","1765821691658","1.730480670928955"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","18472","1765821869693","1.7035026550292969"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","18576","1765822049336","1.6954081058502197"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","18679","1765822227834","1.6918736696243286"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","18782","1765822405853","1.6884052753448486"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","18885","1765822584359","1.72422456741333"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","18988","1765822762331","1.7192275524139404"
"finetune_demo","5c3358db598c45eb9a71a1125d4bd6c2","train_predictor_loss_batch","19092","1765822942047","1.689987301826477"
